timestamp,luminaire_id,ambient_temp,heatsink_temp,junction_temp_true,current,voltage,power,dimming_pct
2026-09-18 16:20:48,LUM-101,27.3,79.2,133.42,1.25,48.19,60.25,83.3
2026-09-18 16:20:58,LUM-101,27.26,79.11,131.25,1.207,48.0,57.92,80.5
2026-09-18 16:21:08,LUM-101,27.26,79.3,141.32,1.432,48.12,68.91,95.5
2026-09-18 16:21:18,LUM-101,27.32,79.24,131.64,1.212,48.04,58.22,80.8
2026-09-18 16:21:28,LUM-101,27.18,79.19,131.58,1.211,48.05,58.21,80.8
2026-09-18 16:21:38,LUM-101,27.23,79.38,141.34,1.434,48.01,68.84,95.6
2026-09-18 16:21:48,LUM-101,27.2,79.31,133.58,1.26,47.86,60.29,84.0
2026-09-18 16:21:58,LUM-101,27.2,79.53,140.81,1.418,48.02,68.09,94.5
2026-09-18 16:22:08,LUM-101,27.31,79.39,130.69,1.186,48.06,57.01,79.1
2026-09-18 16:22:18,LUM-101,27.33,79.55,138.63,1.367,48.01,65.65,91.2
2026-09-18 16:22:28,LUM-101,27.15,79.45,132.83,1.241,47.81,59.31,82.7
2026-09-18 16:22:38,LUM-101,27.28,79.41,134.89,1.28,48.15,61.64,85.3
2026-09-18 16:22:48,LUM-101,27.18,79.33,133.35,1.246,48.16,60.03,83.1
2026-09-18 16:22:58,LUM-101,27.26,79.4,136.66,1.328,47.9,63.62,88.5
2026-09-18 16:23:08,LUM-101,27.2,79.44,135.1,1.293,47.81,61.84,86.2
2026-09-18 16:23:18,LUM-101,27.24,79.45,136.41,1.322,47.89,63.29,88.1
2026-09-18 16:23:28,LUM-101,27.34,79.21,126.63,1.095,48.13,52.68,73.0
2026-09-18 16:23:38,LUM-101,27.24,78.96,126.18,1.091,48.1,52.46,72.7
2026-09-18 16:23:48,LUM-101,27.32,79.03,136.65,1.335,47.95,64.02,89.0
2026-09-18 16:23:58,LUM-101,27.27,79.27,140.81,1.423,48.07,68.39,94.8
2026-09-18 16:24:08,LUM-101,27.33,78.97,124.68,1.062,47.82,50.79,70.8
2026-09-18 16:24:18,LUM-101,27.34,79.17,138.87,1.384,47.95,66.34,92.2
2026-09-18 16:24:28,LUM-101,27.33,79.28,137.75,1.353,48.01,64.97,90.2
2026-09-18 16:24:38,LUM-101,27.18,79.38,137.15,1.335,48.07,64.19,89.0
2026-09-18 16:24:48,LUM-101,27.23,79.28,130.33,1.182,47.99,56.72,78.8
2026-09-18 16:24:58,LUM-101,27.3,79.56,143.65,1.486,47.91,71.22,99.1
2026-09-18 16:25:08,LUM-101,27.33,79.62,135.43,1.295,47.87,62.02,86.4
2026-09-18 16:25:18,LUM-101,27.36,79.34,125.35,1.061,48.17,51.13,70.8
2026-09-18 16:25:28,LUM-101,27.36,79.46,139.13,1.382,47.98,66.3,92.1
2026-09-18 16:25:38,LUM-101,27.31,79.79,143.98,1.487,47.96,71.33,99.2
2026-09-18 16:25:48,LUM-101,27.23,79.68,131.36,1.198,47.92,57.43,79.9
2026-09-18 16:25:58,LUM-101,27.27,79.43,127.74,1.114,48.19,53.68,74.3
2026-09-18 16:26:08,LUM-101,27.37,79.71,143.42,1.475,47.98,70.79,98.4
2026-09-18 16:26:18,LUM-101,27.37,79.4,126.43,1.089,47.99,52.25,72.6
2026-09-18 16:26:28,LUM-101,27.21,79.59,140.35,1.409,47.93,67.52,93.9
2026-09-18 16:26:38,LUM-101,27.33,79.63,135.51,1.297,47.88,62.09,86.5
2026-09-18 16:26:48,LUM-101,27.2,79.58,134.78,1.273,48.19,61.33,84.8
2026-09-18 16:26:58,LUM-101,27.3,79.31,127.45,1.117,47.91,53.5,74.4
2026-09-18 16:27:08,LUM-101,27.21,79.55,143.84,1.488,48.0,71.43,99.2
2026-09-18 16:27:18,LUM-101,27.32,79.45,132.69,1.236,47.84,59.15,82.4
2026-09-18 16:27:28,LUM-101,27.32,79.63,139.23,1.374,48.2,66.23,91.6
2026-09-18 16:27:38,LUM-101,27.29,79.68,136.52,1.315,48.03,63.16,87.7
2026-09-18 16:27:48,LUM-101,27.32,79.62,132.11,1.213,48.09,58.33,80.9
2026-09-18 16:27:58,LUM-101,27.37,79.81,142.2,1.444,48.01,69.32,96.3
2026-09-18 16:28:08,LUM-101,27.26,79.78,134.28,1.26,48.06,60.55,84.0
2026-09-18 16:28:18,LUM-101,27.23,79.77,134.77,1.272,48.06,61.11,84.8
2026-09-18 16:28:28,LUM-101,27.27,79.92,141.31,1.419,48.07,68.21,94.6
2026-09-18 16:28:38,LUM-101,27.27,80.13,141.26,1.412,48.12,67.92,94.1
2026-09-18 16:28:48,LUM-101,27.21,79.97,129.63,1.147,48.11,55.18,76.5
2026-09-18 16:28:58,LUM-101,27.22,79.82,130.75,1.181,47.9,56.59,78.8
2026-09-18 16:29:08,LUM-101,27.32,79.8,133.54,1.248,47.84,59.71,83.2
2026-09-18 16:29:18,LUM-101,27.39,79.59,128.53,1.133,47.99,54.38,75.5
2026-09-18 16:29:28,LUM-101,27.38,79.87,142.99,1.457,48.13,70.14,97.1
2026-09-18 16:29:38,LUM-101,27.41,79.87,136.24,1.305,47.99,62.63,87.0
2026-09-18 16:29:48,LUM-101,27.32,79.64,126.58,1.082,48.18,52.16,72.2
2026-09-18 16:29:58,LUM-101,27.24,79.65,134.71,1.275,47.99,61.18,85.0
2026-09-18 16:30:08,LUM-101,27.38,79.59,132.21,1.214,48.17,58.47,80.9
2026-09-18 16:30:18,LUM-101,27.32,79.44,129.61,1.157,48.19,55.75,77.1
2026-09-18 16:30:28,LUM-101,27.39,79.39,133.14,1.244,48.03,59.73,82.9
2026-09-18 16:30:38,LUM-101,27.24,79.33,132.85,1.236,48.09,59.46,82.4
2026-09-18 16:30:48,LUM-101,27.37,79.26,132.29,1.23,47.92,58.92,82.0
2026-09-18 16:30:58,LUM-101,27.41,79.35,136.96,1.328,48.2,64.02,88.6
2026-09-18 16:31:08,LUM-101,27.23,79.58,143.76,1.489,47.88,71.31,99.3
2026-09-18 16:31:18,LUM-101,27.25,79.86,143.3,1.469,47.97,70.49,98.0
2026-09-18 16:31:28,LUM-101,27.27,79.85,135.06,1.278,47.99,61.34,85.2
2026-09-18 16:31:38,LUM-101,27.35,79.86,135.64,1.29,48.04,61.98,86.0
2026-09-18 16:31:48,LUM-101,27.26,80.0,140.86,1.412,47.9,67.62,94.1
2026-09-18 16:31:58,LUM-101,27.43,80.15,141.12,1.416,47.84,67.75,94.4
2026-09-18 16:32:08,LUM-101,27.3,80.38,144.36,1.483,47.92,71.08,98.9
2026-09-18 16:32:18,LUM-101,27.43,80.49,138.28,1.337,48.03,64.21,89.1
2026-09-18 16:32:28,LUM-101,27.24,80.38,132.69,1.209,48.09,58.12,80.6
2026-09-18 16:32:38,LUM-101,27.4,80.33,133.72,1.241,47.81,59.32,82.7
2026-09-18 16:32:48,LUM-101,27.29,80.34,137.84,1.327,48.16,63.9,88.4
2026-09-18 16:32:58,LUM-101,27.4,80.59,145.24,1.495,48.05,71.84,99.7
2026-09-18 16:33:08,LUM-101,27.33,80.69,139.65,1.364,48.02,65.5,90.9
2026-09-18 16:33:18,LUM-101,27.25,80.39,126.0,1.057,47.96,50.68,70.5
2026-09-18 16:33:28,LUM-101,27.39,80.36,136.12,1.289,48.06,61.96,85.9
2026-09-18 16:33:38,LUM-101,27.44,80.43,137.34,1.316,48.05,63.24,87.7
2026-09-18 16:33:48,LUM-101,27.28,80.6,143.61,1.458,48.0,70.01,97.2
2026-09-18 16:33:58,LUM-101,27.33,80.32,127.55,1.092,48.06,52.48,72.8
2026-09-18 16:34:08,LUM-101,27.26,80.34,137.14,1.313,48.08,63.12,87.5
2026-09-18 16:34:18,LUM-101,27.43,80.17,131.73,1.19,48.15,57.29,79.3
2026-09-18 16:34:28,LUM-101,27.43,80.08,132.04,1.198,48.19,57.74,79.9
2026-09-18 16:34:38,LUM-101,27.27,79.9,130.54,1.168,48.19,56.26,77.8
2026-09-18 16:34:48,LUM-101,27.32,79.81,133.24,1.239,47.92,59.37,82.6
2026-09-18 16:34:58,LUM-101,27.42,79.75,134.2,1.262,47.92,60.5,84.2
2026-09-18 16:35:08,LUM-101,27.41,80.05,144.42,1.493,47.91,71.51,99.5
2026-09-18 16:35:18,LUM-101,27.4,79.75,127.29,1.103,47.9,52.82,73.5
2026-09-18 16:35:28,LUM-101,27.45,79.63,132.17,1.213,48.14,58.38,80.9
2026-09-18 16:35:38,LUM-101,27.29,79.72,136.72,1.324,47.85,63.34,88.2
2026-09-18 16:35:48,LUM-101,27.44,79.49,126.42,1.086,48.03,52.15,72.4
2026-09-18 16:35:58,LUM-101,27.33,79.25,128.49,1.138,48.07,54.71,75.9
2026-09-18 16:36:08,LUM-101,27.4,79.41,138.86,1.373,48.12,66.06,91.5
2026-09-18 16:36:18,LUM-101,27.38,79.44,135.24,1.291,48.03,61.99,86.1
2026-09-18 16:36:28,LUM-101,27.41,79.27,129.3,1.163,47.81,55.58,77.5
2026-09-18 16:36:38,LUM-101,27.42,79.5,141.37,1.431,48.03,68.75,95.4
2026-09-18 16:36:48,LUM-101,27.36,79.6,139.1,1.379,47.94,66.12,91.9
2026-09-18 16:36:58,LUM-101,27.32,79.69,137.41,1.333,48.12,64.13,88.8
2026-09-18 16:37:08,LUM-101,27.33,79.59,131.48,1.203,47.92,57.66,80.2
2026-09-18 16:37:18,LUM-101,27.36,79.47,131.35,1.206,47.82,57.64,80.4
2026-09-18 16:37:28,LUM-101,27.38,79.71,142.88,1.468,47.8,70.19,97.9
2026-09-18 16:37:38,LUM-101,27.41,79.75,134.81,1.277,47.9,61.18,85.2
2026-09-18 16:37:48,LUM-101,27.29,79.64,131.16,1.192,48.04,57.24,79.4
2026-09-18 16:37:58,LUM-101,27.43,79.67,136.43,1.31,48.13,63.07,87.4
2026-09-18 16:38:08,LUM-101,27.45,79.44,127.78,1.121,47.92,53.71,74.7
2026-09-18 16:38:18,LUM-101,27.36,79.44,133.96,1.265,47.87,60.58,84.4
2026-09-18 16:38:28,LUM-101,27.48,79.22,128.4,1.141,47.89,54.65,76.1
2026-09-18 16:38:38,LUM-101,27.48,79.35,140.01,1.406,47.94,67.4,93.7
2026-09-18 16:38:48,LUM-101,27.35,79.6,142.9,1.468,47.91,70.33,97.9
2026-09-18 16:38:58,LUM-101,27.45,79.58,134.81,1.277,48.03,61.36,85.2
2026-09-18 16:39:08,LUM-101,27.32,79.8,143.23,1.469,47.97,70.48,97.9
2026-09-18 16:39:18,LUM-101,27.38,79.74,133.3,1.243,47.89,59.51,82.8
2026-09-18 16:39:28,LUM-101,27.35,80.01,143.6,1.476,47.87,70.66,98.4
2026-09-18 16:39:38,LUM-101,27.38,79.98,136.33,1.301,48.12,62.6,86.7
2026-09-18 16:39:48,LUM-101,27.4,80.12,140.51,1.4,47.92,67.1,93.4
2026-09-18 16:39:58,LUM-101,27.49,79.82,127.09,1.095,47.97,52.53,73.0
2026-09-18 16:40:08,LUM-101,27.49,79.77,134.31,1.263,47.98,60.6,84.2
2026-09-18 16:40:18,LUM-101,27.34,79.7,132.12,1.217,47.86,58.24,81.1
2026-09-18 16:40:28,LUM-101,27.42,79.85,139.54,1.383,47.96,66.32,92.2
2026-09-18 16:40:38,LUM-101,27.43,79.88,136.87,1.314,48.2,63.32,87.6
2026-09-18 16:40:48,LUM-101,27.41,79.76,130.59,1.176,48.04,56.48,78.4
2026-09-18 16:40:58,LUM-101,27.49,79.71,133.17,1.236,48.06,59.4,82.4
2026-09-18 16:41:08,LUM-101,27.43,79.47,125.78,1.068,48.15,51.45,71.2
2026-09-18 16:41:18,LUM-101,27.42,79.2,125.16,1.068,47.8,51.07,71.2
2026-09-18 16:41:28,LUM-101,27.35,79.28,137.72,1.357,47.86,64.94,90.5
2026-09-18 16:41:38,LUM-101,27.46,79.48,141.29,1.427,48.14,68.68,95.1
2026-09-18 16:41:48,LUM-101,27.32,79.7,141.48,1.431,47.96,68.65,95.4
2026-09-18 16:41:58,LUM-101,27.34,79.67,134.26,1.259,48.17,60.66,83.9
2026-09-18 16:42:08,LUM-101,27.45,79.94,144.29,1.49,47.98,71.5,99.3
2026-09-18 16:42:18,LUM-101,27.32,79.97,137.51,1.332,48.01,63.94,88.8
2026-09-18 16:42:28,LUM-101,27.37,79.86,132.39,1.214,48.08,58.37,80.9
2026-09-18 16:42:38,LUM-101,27.38,79.65,129.03,1.145,47.93,54.87,76.3
2026-09-18 16:42:48,LUM-101,27.33,79.8,138.98,1.371,47.97,65.75,91.4
2026-09-18 16:42:58,LUM-101,27.47,79.7,131.66,1.207,47.83,57.74,80.5
2026-09-18 16:43:08,LUM-101,27.51,79.77,137.12,1.327,48.02,63.72,88.5
2026-09-18 16:43:18,LUM-101,27.42,79.52,126.1,1.08,47.9,51.75,72.0
2026-09-18 16:43:28,LUM-101,27.44,79.69,140.59,1.409,48.02,67.67,94.0
2026-09-18 16:43:38,LUM-101,27.34,79.82,137.78,1.342,48.0,64.4,89.5
2026-09-18 16:43:48,LUM-101,27.36,79.74,131.86,1.209,47.9,57.91,80.6
2026-09-18 16:43:58,LUM-101,27.42,79.51,127.28,1.107,47.94,53.08,73.8
2026-09-18 16:44:08,LUM-101,27.4,79.63,139.78,1.393,47.98,66.84,92.9
2026-09-18 16:44:18,LUM-101,27.47,79.51,131.59,1.209,47.86,57.87,80.6
2026-09-18 16:44:28,LUM-101,27.53,79.58,137.0,1.327,48.07,63.81,88.5
2026-09-18 16:44:38,LUM-101,27.51,79.77,141.55,1.429,48.05,68.65,95.2
2026-09-18 16:44:48,LUM-101,27.5,79.7,134.47,1.267,48.03,60.85,84.5
2026-09-18 16:44:58,LUM-101,27.39,79.99,143.18,1.462,48.03,70.21,97.4
2026-09-18 16:45:08,LUM-101,27.51,79.88,132.89,1.232,47.8,58.9,82.1
2026-09-18 16:45:18,LUM-101,27.39,80.16,143.68,1.469,48.04,70.58,97.9
2026-09-18 16:45:28,LUM-101,27.46,80.39,143.14,1.455,47.91,69.71,97.0
2026-09-18 16:45:38,LUM-101,27.44,80.47,139.39,1.368,47.86,65.46,91.2
2026-09-18 16:45:48,LUM-101,27.4,80.27,130.09,1.152,48.06,55.36,76.8
2026-09-18 16:45:58,LUM-101,27.52,80.02,128.64,1.124,48.04,54.02,75.0
2026-09-18 16:46:08,LUM-101,27.4,80.18,140.57,1.397,48.03,67.1,93.1
2026-09-18 16:46:18,LUM-101,27.43,80.05,132.68,1.216,48.08,58.47,81.1
2026-09-18 16:46:28,LUM-101,27.51,80.08,137.25,1.328,47.82,63.52,88.6
2026-09-18 16:46:38,LUM-101,27.52,79.89,128.37,1.126,47.85,53.87,75.1
2026-09-18 16:46:48,LUM-101,27.41,79.72,130.15,1.167,48.01,56.04,77.8
2026-09-18 16:46:58,LUM-101,27.38,79.76,137.37,1.33,48.11,64.01,88.7
2026-09-18 16:47:08,LUM-101,27.44,79.86,139.27,1.373,48.09,66.02,91.5
2026-09-18 16:47:18,LUM-101,27.48,79.94,139.17,1.373,47.94,65.81,91.5
2026-09-18 16:47:28,LUM-101,27.54,80.15,141.87,1.432,47.89,68.58,95.5
2026-09-18 16:47:38,LUM-101,27.37,80.41,144.07,1.47,48.11,70.73,98.0
2026-09-18 16:47:48,LUM-101,27.43,80.3,134.03,1.242,48.06,59.7,82.8
2026-09-18 16:47:58,LUM-101,27.48,80.08,129.82,1.15,48.06,55.26,76.6
2026-09-18 16:48:08,LUM-101,27.37,80.03,135.25,1.28,47.92,61.36,85.4
2026-09-18 16:48:18,LUM-101,27.37,79.81,127.34,1.103,47.9,52.81,73.5
2026-09-18 16:48:28,LUM-101,27.48,79.89,136.4,1.303,48.17,62.79,86.9
2026-09-18 16:48:38,LUM-101,27.54,80.1,141.75,1.423,48.13,68.51,94.9
2026-09-18 16:48:48,LUM-101,27.54,80.22,138.72,1.355,47.98,65.0,90.3
2026-09-18 16:48:58,LUM-101,27.5,80.28,139.11,1.361,48.02,65.36,90.7
2026-09-18 16:49:08,LUM-101,27.37,79.96,127.04,1.09,47.99,52.31,72.7
2026-09-18 16:49:18,LUM-101,27.45,79.67,126.35,1.082,47.93,51.88,72.2
2026-09-18 16:49:28,LUM-101,27.51,79.89,141.77,1.43,48.09,68.75,95.3
2026-09-18 16:49:38,LUM-101,27.46,80.01,138.26,1.352,47.88,64.73,90.1
2026-09-18 16:49:48,LUM-101,27.55,79.87,130.06,1.16,48.1,55.77,77.3
2026-09-18 16:49:58,LUM-101,27.44,79.72,129.72,1.158,47.96,55.56,77.2
2026-09-18 16:50:08,LUM-101,27.52,79.95,143.21,1.469,47.84,70.29,98.0
2026-09-18 16:50:18,LUM-101,27.4,80.13,142.51,1.446,47.92,69.31,96.4
2026-09-18 16:50:28,LUM-101,27.49,80.29,139.39,1.366,48.06,65.67,91.1
2026-09-18 16:50:38,LUM-101,27.48,80.5,141.93,1.426,47.85,68.25,95.1
2026-09-18 16:50:48,LUM-101,27.46,80.69,143.69,1.456,48.07,70.0,97.1
2026-09-18 16:50:58,LUM-101,27.58,80.67,135.47,1.266,48.07,60.88,84.4
2026-09-18 16:51:08,LUM-101,27.47,80.58,135.24,1.262,48.12,60.74,84.1
2026-09-18 16:51:18,LUM-101,27.42,80.68,140.76,1.392,47.96,66.75,92.8
2026-09-18 16:51:28,LUM-101,27.55,80.41,128.25,1.107,48.01,53.16,73.8
2026-09-18 16:51:38,LUM-101,27.53,80.1,127.58,1.098,48.04,52.75,73.2
2026-09-18 16:51:48,LUM-101,27.54,80.12,137.72,1.333,48.02,63.99,88.8
2026-09-18 16:51:58,LUM-101,27.51,80.25,139.31,1.366,48.05,65.62,91.0
2026-09-18 16:52:08,LUM-101,27.48,80.08,131.92,1.204,47.86,57.61,80.3
2026-09-18 16:52:18,LUM-101,27.41,80.31,142.37,1.44,47.9,68.95,96.0
2026-09-18 16:52:28,LUM-101,27.43,80.12,130.13,1.157,48.04,55.57,77.1
2026-09-18 16:52:38,LUM-101,27.43,80.35,142.1,1.426,48.12,68.61,95.0
2026-09-18 16:52:48,LUM-101,27.44,80.16,129.47,1.142,47.99,54.79,76.1
2026-09-18 16:52:58,LUM-101,27.48,80.41,143.47,1.454,48.17,70.07,97.0
2026-09-18 16:53:08,LUM-101,27.52,80.16,128.52,1.119,48.03,53.73,74.6
2026-09-18 16:53:18,LUM-101,27.49,80.03,130.52,1.17,47.96,56.1,78.0
2026-09-18 16:53:28,LUM-101,27.42,80.3,144.37,1.485,47.93,71.19,99.0
2026-09-18 16:53:38,LUM-101,27.56,80.52,142.89,1.439,48.15,69.3,96.0
2026-09-18 16:53:48,LUM-101,27.46,80.73,144.85,1.489,47.86,71.25,99.3
2026-09-18 16:53:58,LUM-101,27.47,80.97,144.05,1.458,48.07,70.09,97.2
2026-09-18 16:54:08,LUM-101,27.42,80.72,129.53,1.129,48.05,54.24,75.3
2026-09-18 16:54:18,LUM-101,27.5,80.47,129.43,1.137,47.85,54.41,75.8
2026-09-18 16:54:28,LUM-101,27.54,80.41,134.03,1.242,47.97,59.58,82.8
2026-09-18 16:54:38,LUM-101,27.45,80.31,131.83,1.189,48.16,57.24,79.2
2026-09-18 16:54:48,LUM-101,27.49,80.19,132.13,1.202,48.01,57.71,80.1
2026-09-18 16:54:58,LUM-101,27.43,80.02,130.81,1.172,48.14,56.43,78.2
2026-09-18 16:55:08,LUM-101,27.55,80.28,143.11,1.46,47.81,69.81,97.3
2026-09-18 16:55:18,LUM-101,27.45,80.04,128.09,1.111,48.07,53.39,74.0
2026-09-18 16:55:28,LUM-101,27.58,80.1,139.08,1.367,47.95,65.53,91.1
2026-09-18 16:55:38,LUM-101,27.51,80.16,136.09,1.293,48.08,62.14,86.2
2026-09-18 16:55:48,LUM-101,27.5,80.1,134.05,1.252,47.86,59.94,83.5
2026-09-18 16:55:58,LUM-101,27.48,80.33,143.14,1.454,47.99,69.79,97.0
2026-09-18 16:56:08,LUM-101,27.55,80.55,142.46,1.43,48.11,68.79,95.3
2026-09-18 16:56:18,LUM-101,27.54,80.34,129.67,1.142,48.0,54.82,76.1
2026-09-18 16:56:28,LUM-101,27.56,80.08,128.72,1.129,47.85,54.04,75.3
2026-09-18 16:56:38,LUM-101,27.44,80.3,142.31,1.437,47.94,68.9,95.8
2026-09-18 16:56:48,LUM-101,27.58,80.53,144.89,1.496,47.82,71.51,99.7
2026-09-18 16:56:58,LUM-101,27.52,80.31,128.77,1.119,48.13,53.84,74.6
2026-09-18 16:57:08,LUM-101,27.48,80.29,135.89,1.286,48.05,61.78,85.7
2026-09-18 16:57:18,LUM-101,27.6,80.38,138.35,1.341,48.02,64.41,89.4
2026-09-18 16:57:28,LUM-101,27.59,80.39,137.25,1.319,47.89,63.18,88.0
2026-09-18 16:57:38,LUM-101,27.52,80.4,135.9,1.289,47.82,61.66,86.0
2026-09-18 16:57:48,LUM-101,27.63,80.19,130.8,1.167,48.19,56.23,77.8
2026-09-18 16:57:58,LUM-101,27.61,80.45,142.8,1.446,47.9,69.28,96.4
2026-09-18 16:58:08,LUM-101,27.56,80.3,131.8,1.192,48.01,57.23,79.5
2026-09-18 16:58:18,LUM-101,27.44,80.08,128.67,1.128,47.84,53.99,75.2
2026-09-18 16:58:28,LUM-101,27.49,80.04,134.64,1.268,47.86,60.67,84.5
2026-09-18 16:58:38,LUM-101,27.45,79.7,125.86,1.069,47.99,51.29,71.3
2026-09-18 16:58:48,LUM-101,27.51,79.77,138.61,1.367,47.81,65.37,91.2
2026-09-18 16:58:58,LUM-101,27.5,79.64,131.59,1.207,47.84,57.73,80.4
2026-09-18 16:59:08,LUM-101,27.48,79.61,133.45,1.242,48.15,59.82,82.8
2026-09-18 16:59:18,LUM-101,27.54,79.63,136.37,1.31,48.11,63.04,87.4
2026-09-18 16:59:28,LUM-101,27.63,79.48,129.65,1.166,47.83,55.75,77.7
2026-09-18 16:59:38,LUM-101,27.51,79.77,143.41,1.473,48.0,70.71,98.2
2026-09-18 16:59:48,LUM-101,27.52,79.66,131.5,1.199,48.01,57.59,80.0
2026-09-18 16:59:58,LUM-101,27.51,79.93,144.16,1.492,47.83,71.37,99.5
2026-09-18 17:00:08,LUM-101,27.57,79.75,129.12,1.141,48.05,54.85,76.1
2026-09-18 17:00:18,LUM-101,27.45,79.93,140.02,1.394,47.91,66.76,92.9
2026-09-18 17:00:28,LUM-101,27.6,79.93,136.42,1.313,47.81,62.77,87.5
2026-09-18 17:00:38,LUM-101,27.59,80.17,143.0,1.456,47.94,69.81,97.1
2026-09-18 17:00:48,LUM-101,27.58,80.15,135.62,1.281,48.11,61.63,85.4
2026-09-18 17:00:58,LUM-101,27.54,80.45,144.14,1.469,48.16,70.77,98.0
2026-09-18 17:01:08,LUM-101,27.55,80.43,134.47,1.252,47.96,60.05,83.5
2026-09-18 17:01:18,LUM-101,27.49,80.42,136.83,1.307,47.97,62.69,87.1
2026-09-18 17:01:28,LUM-101,27.54,80.25,132.37,1.202,48.18,57.92,80.1
2026-09-18 17:01:38,LUM-101,27.54,80.43,143.09,1.449,48.06,69.63,96.6
2026-09-18 17:01:48,LUM-101,27.53,80.32,131.55,1.184,48.06,56.93,79.0
2026-09-18 17:01:58,LUM-101,27.49,80.14,130.97,1.175,48.08,56.47,78.3
2026-09-18 17:02:08,LUM-101,27.63,80.39,145.18,1.497,48.08,71.99,99.8
2026-09-18 17:02:18,LUM-101,27.54,80.57,143.27,1.448,48.13,69.67,96.5
2026-09-18 17:02:28,LUM-101,27.56,80.54,135.28,1.263,48.14,60.82,84.2
2026-09-18 17:02:38,LUM-101,27.54,80.68,142.57,1.438,47.82,68.76,95.9
2026-09-18 17:02:48,LUM-101,27.65,80.76,138.76,1.338,48.18,64.44,89.2
2026-09-18 17:02:58,LUM-101,27.52,80.58,131.97,1.189,48.04,57.1,79.2
2026-09-18 17:03:08,LUM-101,27.64,80.88,145.43,1.498,47.89,71.72,99.8
2026-09-18 17:03:18,LUM-101,27.5,80.71,132.21,1.193,47.95,57.22,79.6
2026-09-18 17:03:28,LUM-101,27.64,80.91,142.38,1.418,48.18,68.3,94.5
2026-09-18 17:03:38,LUM-101,27.61,81.11,145.24,1.484,48.0,71.26,99.0
2026-09-18 17:03:48,LUM-101,27.65,81.31,143.19,1.433,47.97,68.76,95.6
2026-09-18 17:03:58,LUM-101,27.48,81.3,137.08,1.288,48.11,61.97,85.9
2026-09-18 17:04:08,LUM-101,27.54,80.96,127.36,1.075,47.94,51.55,71.7
2026-09-18 17:04:18,LUM-101,27.53,80.91,136.61,1.293,47.85,61.89,86.2
2026-09-18 17:04:28,LUM-101,27.54,80.64,128.63,1.116,47.8,53.33,74.4
2026-09-18 17:04:38,LUM-101,27.5,80.71,138.04,1.324,48.11,63.69,88.3
2026-09-18 17:04:48,LUM-101,27.54,80.66,136.37,1.288,48.07,61.9,85.8
2026-09-18 17:04:58,LUM-101,27.65,80.5,132.23,1.197,48.03,57.48,79.8
2026-09-18 17:05:08,LUM-101,27.58,80.43,135.24,1.271,47.9,60.9,84.8
2026-09-18 17:05:18,LUM-101,27.53,80.74,145.56,1.498,48.08,72.02,99.9
2026-09-18 17:05:28,LUM-101,27.61,80.69,135.67,1.276,47.87,61.09,85.1
2026-09-18 17:05:38,LUM-101,27.53,80.36,126.7,1.074,47.93,51.49,71.6
2026-09-18 17:05:48,LUM-101,27.59,80.63,144.8,1.483,48.07,71.3,98.9
2026-09-18 17:05:58,LUM-101,27.68,80.5,131.94,1.187,48.16,57.15,79.1
2026-09-18 17:06:08,LUM-101,27.62,80.28,129.32,1.14,47.81,54.49,76.0
2026-09-18 17:06:18,LUM-101,27.63,80.3,138.18,1.336,48.12,64.31,89.1
2026-09-18 17:06:28,LUM-101,27.5,80.31,136.27,1.296,47.98,62.17,86.4
2026-09-18 17:06:38,LUM-101,27.66,80.17,131.77,1.193,48.04,57.34,79.6
2026-09-18 17:06:48,LUM-101,27.56,79.9,126.94,1.092,47.87,52.27,72.8
2026-09-18 17:06:58,LUM-101,27.65,80.12,141.85,1.426,48.09,68.59,95.1
2026-09-18 17:07:08,LUM-101,27.64,79.99,130.19,1.16,48.07,55.77,77.3
2026-09-18 17:07:18,LUM-101,27.51,79.84,131.62,1.203,47.81,57.52,80.2
2026-09-18 17:07:28,LUM-101,27.51,79.78,133.14,1.239,47.85,59.29,82.6
2026-09-18 17:07:38,LUM-101,27.58,79.69,132.58,1.22,48.15,58.76,81.4
2026-09-18 17:07:48,LUM-101,27.51,79.78,136.97,1.329,47.83,63.55,88.6
2026-09-18 17:07:58,LUM-101,27.69,79.9,139.81,1.387,47.98,66.56,92.5
2026-09-18 17:08:08,LUM-101,27.56,79.84,131.94,1.209,47.87,57.9,80.6
2026-09-18 17:08:18,LUM-101,27.64,79.65,128.47,1.131,47.98,54.24,75.4
2026-09-18 17:08:28,LUM-101,27.6,79.65,134.09,1.264,47.84,60.49,84.3
2026-09-18 17:08:38,LUM-101,27.53,79.91,142.39,1.446,48.0,69.42,96.4
2026-09-18 17:08:48,LUM-101,27.56,79.78,131.96,1.206,48.08,57.97,80.4
2026-09-18 17:08:58,LUM-101,27.53,79.54,128.14,1.125,47.99,54.0,75.0
2026-09-18 17:09:08,LUM-101,27.58,79.77,141.5,1.431,47.95,68.6,95.4
2026-09-18 17:09:18,LUM-101,27.65,79.54,127.41,1.108,48.02,53.18,73.8
2026-09-18 17:09:28,LUM-101,27.66,79.45,131.84,1.217,47.83,58.21,81.1
2026-09-18 17:09:38,LUM-101,27.69,79.38,130.37,1.176,48.16,56.66,78.4
2026-09-18 17:09:48,LUM-101,27.56,79.27,129.58,1.165,47.96,55.89,77.7
2026-09-18 17:09:58,LUM-101,27.55,79.52,141.22,1.426,48.07,68.55,95.1
