timestamp,luminaire_id,ambient_temp,heatsink_temp,junction_temp_true,current,voltage,power,dimming_pct,dT_dt,delta_T_ambient,heatsink_rolling_avg,power_rolling_avg,target_junction_temp_15m
2026-09-18 17:43:38,LUM-101,27.83,77.97,123.96,1.066,47.94,51.1,71.1,-0.23000000000000398,50.14,78.25566666666667,58.272,133.16
2026-09-18 17:43:48,LUM-101,27.75,77.97,130.19,1.205,48.17,58.02,80.3,0.0,50.22,78.21433333333333,58.38166666666667,131.34
2026-09-18 17:43:58,LUM-101,27.72,77.84,126.55,1.129,47.94,54.11,75.3,-0.12999999999999545,50.120000000000005,78.17733333333334,58.486666666666665,134.09
2026-09-18 17:44:08,LUM-101,27.79,77.9,131.94,1.247,48.17,60.05,83.1,0.060000000000002274,50.11000000000001,78.14733333333334,58.632666666666665,130.22
2026-09-18 17:44:18,LUM-101,27.79,77.82,129.32,1.189,48.15,57.23,79.2,-0.0800000000000125,50.029999999999994,78.116,58.544333333333334,134.9
2026-09-18 17:44:28,LUM-101,27.7,77.53,123.0,1.053,47.98,50.52,70.2,-0.28999999999999204,49.83,78.08233333333334,58.45366666666666,131.0
2026-09-18 17:44:38,LUM-101,27.83,77.42,125.58,1.113,48.07,53.51,74.2,-0.10999999999999943,49.59,78.05266666666668,58.538999999999994,137.02
2026-09-18 17:44:48,LUM-101,27.87,77.66,137.92,1.396,47.97,66.96,93.1,0.23999999999999488,49.78999999999999,78.033,58.85,136.85
2026-09-18 17:44:58,LUM-101,27.8,77.8,135.16,1.327,48.03,63.73,88.5,0.14000000000000057,50.0,78.02299999999998,59.126999999999995,131.26
2026-09-18 17:45:08,LUM-101,27.79,77.95,137.25,1.373,47.99,65.88,91.5,0.15000000000000568,50.160000000000004,78.01266666666668,59.121,133.75
2026-09-18 17:45:18,LUM-101,27.75,77.77,126.34,1.121,48.14,53.96,74.7,-0.18000000000000682,50.019999999999996,78.001,59.117666666666665,129.18
2026-09-18 17:45:28,LUM-101,27.79,77.75,131.17,1.241,47.83,59.36,82.7,-0.01999999999999602,49.96,77.98533333333333,58.96,138.6
2026-09-18 17:45:38,LUM-101,27.9,77.6,124.29,1.079,48.06,51.88,72.0,-0.15000000000000568,49.699999999999996,77.96966666666667,58.836999999999996,136.02
2026-09-18 17:45:48,LUM-101,27.77,77.55,129.2,1.201,47.8,57.39,80.0,-0.04999999999999716,49.78,77.96066666666667,59.028,124.86
2026-09-18 17:45:58,LUM-101,27.85,77.67,134.53,1.311,48.18,63.17,87.4,0.12000000000000455,49.82,77.951,59.00666666666667,136.67
2026-09-18 17:46:08,LUM-101,27.71,77.43,123.93,1.072,48.2,51.67,71.5,-0.23999999999999488,49.720000000000006,77.92633333333333,58.51,129.13
2026-09-18 17:46:18,LUM-101,27.76,77.7,139.29,1.428,47.93,68.44,95.2,0.269999999999996,49.94,77.91,58.815666666666665,130.11
2026-09-18 17:46:28,LUM-101,27.8,77.93,138.92,1.417,47.84,67.77,94.4,0.23000000000000398,50.13000000000001,77.89866666666667,58.979,142.8
2026-09-18 17:46:38,LUM-101,27.79,77.73,124.2,1.077,47.96,51.64,71.8,-0.20000000000000284,49.940000000000005,77.88333333333334,58.76533333333334,125.52
2026-09-18 17:46:48,LUM-101,27.73,77.54,124.76,1.093,48.0,52.46,72.9,-0.18999999999999773,49.81,77.86233333333334,58.49666666666666,140.65
2026-09-18 17:46:58,LUM-101,27.91,77.92,141.63,1.471,48.12,70.79,98.1,0.37999999999999545,50.010000000000005,77.857,58.955333333333336,139.94
2026-09-18 17:47:08,LUM-101,27.89,78.15,138.63,1.4,48.0,67.21,93.3,0.23000000000000398,50.260000000000005,77.85933333333332,59.249333333333325,126.24
2026-09-18 17:47:18,LUM-101,27.89,78.04,128.62,1.171,47.98,56.2,78.1,-0.10999999999999943,50.150000000000006,77.86699999999999,59.428,136.99
2026-09-18 17:47:28,LUM-101,27.89,77.9,125.95,1.113,47.98,53.4,74.2,-0.14000000000000057,50.010000000000005,77.865,59.11366666666667,139.77
2026-09-18 17:47:38,LUM-101,27.81,78.08,136.66,1.352,48.16,65.09,90.1,0.1799999999999926,50.269999999999996,77.85999999999999,58.96,141.12
2026-09-18 17:47:48,LUM-101,27.79,78.43,142.14,1.47,48.15,70.79,98.0,0.3500000000000085,50.64000000000001,77.86966666666667,59.431999999999995,140.1
2026-09-18 17:47:58,LUM-101,27.88,78.22,126.29,1.111,48.08,53.42,74.1,-0.21000000000000796,50.34,77.863,58.89066666666667,131.99
2026-09-18 17:48:08,LUM-101,27.74,78.2,130.71,1.214,48.06,58.35,80.9,-0.01999999999999602,50.46000000000001,77.86166666666668,59.072,128.39
2026-09-18 17:48:18,LUM-101,27.77,77.97,123.2,1.051,47.82,50.25,70.1,-0.23000000000000398,50.2,77.85466666666666,58.867000000000004,130.79
2026-09-18 17:48:28,LUM-101,27.74,77.92,129.0,1.184,47.93,56.76,78.9,-0.04999999999999716,50.18000000000001,77.84533333333334,58.70366666666667,132.11
2026-09-18 17:48:38,LUM-101,27.73,77.9,130.6,1.222,47.94,58.56,81.4,-0.01999999999999602,50.17,77.843,58.952333333333335,132.84
2026-09-18 17:48:48,LUM-101,27.82,78.06,137.48,1.374,48.05,66.02,91.6,0.1599999999999966,50.24,77.846,59.219,140.81
2026-09-18 17:48:58,LUM-101,27.83,78.08,132.44,1.256,48.09,60.41,83.7,0.01999999999999602,50.25,77.854,59.428999999999995,136.89
2026-09-18 17:49:08,LUM-101,27.91,78.14,133.65,1.282,48.13,61.68,85.4,0.060000000000002274,50.230000000000004,77.86200000000001,59.483333333333334,135.66
2026-09-18 17:49:18,LUM-101,27.75,78.32,137.98,1.38,48.04,66.29,92.0,0.1799999999999926,50.56999999999999,77.87866666666667,59.785333333333334,124.67
2026-09-18 17:49:28,LUM-101,27.74,78.57,139.29,1.41,47.85,67.46,94.0,0.25,50.83,77.91333333333334,60.35,131.77
2026-09-18 17:49:38,LUM-101,27.9,78.51,129.04,1.171,47.94,56.15,78.1,-0.05999999999998806,50.61000000000001,77.94966666666666,60.438,141.22
2026-09-18 17:49:48,LUM-101,27.91,78.3,126.77,1.122,47.99,53.85,74.8,-0.21000000000000796,50.39,77.971,60.001,132.7
2026-09-18 17:49:58,LUM-101,27.76,78.44,136.47,1.341,48.07,64.48,89.4,0.14000000000000057,50.67999999999999,77.99233333333335,60.025999999999996,143.53
2026-09-18 17:50:08,LUM-101,27.83,78.68,139.31,1.4,48.13,67.37,93.3,0.2400000000000091,50.85000000000001,78.01666666666667,60.07566666666667,132.05
2026-09-18 17:50:18,LUM-101,27.92,78.99,142.98,1.48,48.04,71.11,98.7,0.30999999999998806,51.06999999999999,78.05733333333333,60.647333333333336,132.8
2026-09-18 17:50:28,LUM-101,27.86,79.3,142.47,1.463,47.98,70.19,97.5,0.3100000000000023,51.44,78.109,61.00833333333333,128.08
2026-09-18 17:50:38,LUM-101,27.9,79.55,143.5,1.479,48.05,71.05,98.6,0.25,51.65,78.174,61.647333333333336,137.02
2026-09-18 17:50:48,LUM-101,27.91,79.28,125.03,1.056,48.14,50.83,70.4,-0.269999999999996,51.370000000000005,78.23166666666665,61.428666666666665,129.95
2026-09-18 17:50:58,LUM-101,27.92,79.32,135.31,1.298,47.92,62.21,86.5,0.03999999999999204,51.39999999999999,78.28666666666666,61.39666666666666,133.88
2026-09-18 17:51:08,LUM-101,27.88,79.57,140.53,1.415,47.88,67.74,94.3,0.25,51.69,78.35799999999999,61.93233333333333,132.86
2026-09-18 17:51:18,LUM-101,27.75,79.75,141.99,1.438,48.08,69.15,95.9,0.18000000000000682,52.0,78.42633333333333,61.956,142.43
2026-09-18 17:51:28,LUM-101,27.93,79.86,139.78,1.385,48.06,66.57,92.4,0.10999999999999943,51.93,78.49066666666666,61.916000000000004,128.55
2026-09-18 17:51:38,LUM-101,27.74,79.88,136.58,1.307,48.19,63.0,87.2,0.01999999999999602,52.14,78.56233333333333,62.294666666666664,143.63
2026-09-18 17:51:48,LUM-101,27.76,79.92,135.37,1.287,47.87,61.61,85.8,0.04000000000000625,52.16,78.64166666666667,62.599666666666664,141.02
2026-09-18 17:51:58,LUM-101,27.78,79.67,127.56,1.111,47.9,53.21,74.1,-0.25,51.89,78.7,62.01366666666666,139.04
2026-09-18 17:52:08,LUM-101,27.75,79.36,125.5,1.064,48.17,51.26,70.9,-0.3100000000000023,51.61,78.74033333333334,61.482,138.29
2026-09-18 17:52:18,LUM-101,27.83,79.19,129.0,1.158,47.8,55.34,77.2,-0.1700000000000017,51.36,78.77866666666667,61.45333333333334,125.79
2026-09-18 17:52:28,LUM-101,27.77,79.11,132.28,1.227,48.16,59.08,81.8,-0.0799999999999983,51.34,78.819,61.64266666666666,140.6
2026-09-18 17:52:38,LUM-101,27.8,79.18,137.05,1.338,48.07,64.3,89.2,0.07000000000000739,51.38000000000001,78.85566666666666,61.61633333333334,129.55
2026-09-18 17:52:48,LUM-101,27.9,79.13,131.82,1.222,47.92,58.54,81.4,-0.05000000000001137,51.23,78.87899999999999,61.208,144.64
2026-09-18 17:52:58,LUM-101,27.78,79.09,131.78,1.219,48.02,58.55,81.3,-0.03999999999999204,51.31,78.908,61.379000000000005,141.61
2026-09-18 17:53:08,LUM-101,27.82,79.43,144.0,1.489,48.18,71.74,99.3,0.3400000000000034,51.61000000000001,78.949,61.825333333333326,139.84
2026-09-18 17:53:18,LUM-101,27.78,79.45,133.79,1.253,48.19,60.38,83.5,0.01999999999999602,51.67,78.99833333333332,62.163,131.36
2026-09-18 17:53:28,LUM-101,27.92,79.21,124.95,1.055,48.15,50.82,70.4,-0.2400000000000091,51.28999999999999,79.04133333333333,61.964999999999996,144.47
2026-09-18 17:53:38,LUM-101,27.81,79.46,141.44,1.429,48.2,68.86,95.3,0.25,51.64999999999999,79.09333333333332,62.30833333333333,140.95
2026-09-18 17:53:48,LUM-101,27.87,79.3,127.69,1.123,47.88,53.77,74.9,-0.1599999999999966,51.42999999999999,79.13466666666666,61.9,130.36
2026-09-18 17:53:58,LUM-101,27.89,79.08,125.45,1.072,48.07,51.53,71.5,-0.21999999999999886,51.19,79.16799999999999,61.604000000000006,137.91
2026-09-18 17:54:08,LUM-101,27.79,79.11,135.87,1.308,48.2,63.06,87.2,0.030000000000001137,51.32,79.20033333333335,61.65,143.69
2026-09-18 17:54:18,LUM-101,27.89,79.01,129.99,1.182,47.91,56.64,78.8,-0.09999999999999432,51.120000000000005,79.22333333333333,61.32833333333334,137.37
2026-09-18 17:54:28,LUM-101,27.75,78.78,126.09,1.091,48.19,52.57,72.7,-0.23000000000000398,51.03,79.23033333333333,60.832,136.79
2026-09-18 17:54:38,LUM-101,27.81,78.88,136.8,1.335,48.2,64.35,89.0,0.09999999999999432,51.06999999999999,79.24266666666668,61.10533333333333,137.01
2026-09-18 17:54:48,LUM-101,27.8,79.08,138.22,1.369,48.01,65.71,91.2,0.20000000000000284,51.28,79.26866666666666,61.50066666666667,145.48
2026-09-18 17:54:58,LUM-101,27.85,79.09,134.81,1.286,48.15,61.91,85.7,0.010000000000005116,51.24,79.29033333333332,61.415,138.43
2026-09-18 17:55:08,LUM-101,27.88,79.33,140.17,1.414,47.8,67.59,94.3,0.23999999999999488,51.45,79.312,61.42233333333333,135.32
2026-09-18 17:55:18,LUM-101,27.76,79.53,140.07,1.402,47.97,67.26,93.5,0.20000000000000284,51.769999999999996,79.33,61.294,138.58
2026-09-18 17:55:28,LUM-101,27.9,79.62,138.45,1.36,48.04,65.36,90.7,0.09000000000000341,51.720000000000006,79.34066666666666,61.133,144.56
2026-09-18 17:55:38,LUM-101,27.8,79.42,127.9,1.121,48.05,53.86,74.7,-0.20000000000000284,51.620000000000005,79.33633333333333,60.559999999999995,127.97
2026-09-18 17:55:48,LUM-101,27.82,79.29,128.16,1.132,47.99,54.31,75.4,-0.12999999999999545,51.470000000000006,79.33666666666666,60.676,140.44
2026-09-18 17:55:58,LUM-101,27.89,79.37,136.18,1.311,48.16,63.13,87.4,0.0799999999999983,51.480000000000004,79.33833333333334,60.70666666666667,143.44
2026-09-18 17:56:08,LUM-101,27.92,79.69,143.18,1.465,48.14,70.55,97.7,0.3199999999999932,51.769999999999996,79.34233333333333,60.800333333333334,132.3
2026-09-18 17:56:18,LUM-101,27.86,79.67,135.32,1.288,47.99,61.83,85.9,-0.01999999999999602,51.81,79.33966666666667,60.55633333333333,131.86
2026-09-18 17:56:28,LUM-101,27.91,79.48,129.42,1.159,47.89,55.49,77.2,-0.18999999999999773,51.57000000000001,79.327,60.187,135.53
2026-09-18 17:56:38,LUM-101,27.88,79.78,142.58,1.46,47.81,69.78,97.3,0.29999999999999716,51.900000000000006,79.32366666666667,60.413,131.16
2026-09-18 17:56:48,LUM-101,27.84,79.72,133.71,1.247,48.1,59.98,83.1,-0.060000000000002274,51.879999999999995,79.317,60.358666666666664,135.86
2026-09-18 17:56:58,LUM-101,27.81,79.81,138.75,1.369,47.84,65.49,91.3,0.09000000000000341,52.0,79.32166666666666,60.768,143.06
2026-09-18 17:57:08,LUM-101,27.78,79.55,126.7,1.092,47.97,52.39,72.8,-0.2600000000000051,51.769999999999996,79.328,60.80566666666667,139.98
2026-09-18 17:57:18,LUM-101,27.9,79.27,125.75,1.078,47.91,51.64,71.9,-0.28000000000000114,51.37,79.33066666666667,60.682333333333325,139.83
2026-09-18 17:57:28,LUM-101,27.9,79.07,126.5,1.101,47.84,52.69,73.4,-0.20000000000000284,51.169999999999995,79.32933333333334,60.46933333333333,127.6
2026-09-18 17:57:38,LUM-101,27.84,79.09,135.11,1.302,47.8,62.24,86.8,0.020000000000010232,51.25,79.32633333333334,60.400666666666666,133.84
2026-09-18 17:57:48,LUM-101,27.89,78.91,125.88,1.083,48.19,52.19,72.2,-0.18000000000000682,51.019999999999996,79.319,60.189,145.68
2026-09-18 17:57:58,LUM-101,27.96,78.95,135.48,1.314,47.82,62.81,87.6,0.04000000000000625,50.99,79.31433333333332,60.330999999999996,145.88
2026-09-18 17:58:08,LUM-101,27.93,79.17,141.25,1.438,47.95,68.97,95.9,0.21999999999999886,51.24,79.30566666666667,60.23866666666667,140.05
2026-09-18 17:58:18,LUM-101,27.91,79.24,136.37,1.317,48.19,63.47,87.8,0.06999999999999318,51.33,79.29866666666666,60.34166666666667,143.39
2026-09-18 17:58:28,LUM-101,27.85,79.04,128.21,1.142,47.86,54.63,76.1,-0.19999999999998863,51.190000000000005,79.29299999999999,60.46866666666667,139.11
2026-09-18 17:58:38,LUM-101,27.91,79.04,133.16,1.252,48.03,60.13,83.5,0.0,51.13000000000001,79.27900000000001,60.17766666666667,134.05
2026-09-18 17:58:48,LUM-101,27.88,79.02,131.34,1.215,47.84,58.13,81.0,-0.020000000000010232,51.14,79.26966666666667,60.323,143.4
2026-09-18 17:58:58,LUM-101,27.86,79.05,134.09,1.277,47.88,61.15,85.2,0.030000000000001137,51.19,79.26866666666666,60.64366666666667,135.91
2026-09-18 17:59:08,LUM-101,27.83,78.94,130.22,1.187,48.01,56.97,79.1,-0.10999999999999943,51.11,79.26299999999999,60.440666666666665,135.79
2026-09-18 17:59:18,LUM-101,27.92,79.03,134.9,1.291,48.08,62.08,86.1,0.09000000000000341,51.11,79.26366666666668,60.62199999999999,141.07
2026-09-18 17:59:28,LUM-101,27.9,78.95,131.0,1.2,48.18,57.83,80.0,-0.0799999999999983,51.050000000000004,79.26933333333334,60.797333333333334,142.6
2026-09-18 17:59:38,LUM-101,27.93,79.12,137.02,1.343,47.89,64.33,89.5,0.1700000000000017,51.190000000000005,79.27733333333332,60.79666666666667,146.24
2026-09-18 17:59:48,LUM-101,27.9,79.18,136.85,1.336,47.95,64.08,89.1,0.060000000000002274,51.28000000000001,79.28066666666668,60.742333333333335,142.08
2026-09-18 17:59:58,LUM-101,27.8,79.09,131.26,1.209,47.93,57.96,80.6,-0.09000000000000341,51.290000000000006,79.28066666666668,60.61066666666667,146.26
2026-09-18 18:00:08,LUM-101,27.78,79.12,133.75,1.262,48.1,60.7,84.1,0.030000000000001137,51.34,79.27366666666667,60.381,131.88
2026-09-18 18:00:18,LUM-101,27.96,79.03,129.18,1.158,48.11,55.72,77.2,-0.09000000000000341,51.07,79.257,59.99633333333334,146.26
2026-09-18 18:00:28,LUM-101,27.83,79.21,138.6,1.374,48.03,65.99,91.6,0.1799999999999926,51.379999999999995,79.24333333333334,60.01733333333333,145.07
2026-09-18 18:00:38,LUM-101,27.83,79.24,136.02,1.312,48.09,63.09,87.5,0.030000000000001137,51.41,79.23733333333334,60.325,131.03
2026-09-18 18:00:48,LUM-101,27.9,78.98,124.86,1.065,47.87,50.98,71.0,-0.2599999999999909,51.080000000000005,79.22700000000002,60.214000000000006,136.84
2026-09-18 18:00:58,LUM-101,27.91,79.12,136.67,1.334,47.92,63.94,89.0,0.14000000000000057,51.21000000000001,79.21866666666666,60.241,137.51
2026-09-18 18:01:08,LUM-101,27.83,79.03,129.13,1.163,47.86,55.66,77.5,-0.09000000000000341,51.2,79.19666666666667,59.74466666666667,137.7
2026-09-18 18:01:18,LUM-101,27.78,78.91,130.11,1.182,48.11,56.89,78.8,-0.12000000000000455,51.129999999999995,79.17133333333335,59.580000000000005,132.9
2026-09-18 18:01:28,LUM-101,27.96,79.19,142.8,1.469,48.12,70.69,97.9,0.28000000000000114,51.23,79.16166666666668,60.08666666666667,142.48
2026-09-18 18:01:38,LUM-101,27.92,78.98,125.52,1.08,47.9,51.71,72.0,-0.20999999999999375,51.06,79.13499999999999,59.48433333333334,141.92
2026-09-18 18:01:48,LUM-101,27.96,79.23,140.65,1.424,47.94,68.24,94.9,0.25,51.27,79.11866666666667,59.75966666666667,133.72
2026-09-18 18:01:58,LUM-101,27.86,79.43,139.94,1.395,48.19,67.24,93.0,0.20000000000000284,51.57000000000001,79.10600000000001,59.818,127.1
2026-09-18 18:02:08,LUM-101,27.83,79.22,126.24,1.086,48.11,52.25,72.4,-0.21000000000000796,51.39,79.095,59.813333333333325,131.43
2026-09-18 18:02:18,LUM-101,27.89,79.32,136.99,1.331,48.13,64.07,88.8,0.09999999999999432,51.42999999999999,79.09666666666666,60.227666666666664,127.85
2026-09-18 18:02:28,LUM-101,27.93,79.54,139.77,1.392,48.08,66.92,92.8,0.22000000000001307,51.61000000000001,79.11233333333332,60.702,135.41
2026-09-18 18:02:38,LUM-101,27.88,79.71,141.12,1.421,48.02,68.23,94.7,0.1699999999999875,51.83,79.13300000000001,60.901666666666664,134.97
2026-09-18 18:02:48,LUM-101,27.86,79.91,140.1,1.398,47.83,66.87,93.2,0.20000000000000284,52.05,79.16633333333333,61.391,137.15
2026-09-18 18:02:58,LUM-101,27.81,79.78,131.99,1.207,48.04,58.0,80.5,-0.12999999999999545,51.97,79.194,61.23066666666667,126.18
2026-09-18 18:03:08,LUM-101,27.79,79.61,128.39,1.125,48.16,54.19,75.0,-0.1700000000000017,51.82,79.20866666666666,60.73800000000001,139.62
2026-09-18 18:03:18,LUM-101,27.9,79.48,130.79,1.184,48.17,57.01,78.9,-0.12999999999999545,51.580000000000005,79.21666666666667,60.522666666666666,129.18
2026-09-18 18:03:28,LUM-101,27.97,79.38,132.11,1.225,47.83,58.58,81.6,-0.10000000000000853,51.41,79.22800000000001,60.65433333333333,144.75
2026-09-18 18:03:38,LUM-101,27.89,79.34,132.84,1.234,48.15,59.45,82.3,-0.03999999999999204,51.45,79.238,60.63166666666667,131.93
2026-09-18 18:03:48,LUM-101,27.84,79.56,140.81,1.412,48.19,68.06,94.2,0.21999999999999886,51.72,79.256,60.962666666666664,136.82
2026-09-18 18:03:58,LUM-101,27.85,79.65,136.89,1.329,47.86,63.6,88.6,0.09000000000000341,51.800000000000004,79.27600000000001,61.044333333333334,134.48
2026-09-18 18:04:08,LUM-101,27.89,79.7,135.66,1.298,47.91,62.18,86.5,0.04999999999999716,51.81,79.30133333333333,61.217999999999996,139.46
2026-09-18 18:04:18,LUM-101,27.83,79.35,124.67,1.053,47.82,50.35,70.2,-0.3500000000000085,51.519999999999996,79.31199999999998,60.827000000000005,144.25
2026-09-18 18:04:28,LUM-101,27.84,79.27,131.77,1.22,47.83,58.33,81.3,-0.0799999999999983,51.42999999999999,79.32266666666666,60.843666666666664,141.48
2026-09-18 18:04:38,LUM-101,27.85,79.54,141.22,1.431,47.9,68.53,95.4,0.27000000000001023,51.690000000000005,79.33666666666667,60.983666666666664,136.05
2026-09-18 18:04:48,LUM-101,27.82,79.52,132.7,1.233,47.92,59.09,82.2,-0.020000000000010232,51.699999999999996,79.348,60.81733333333333,141.56
2026-09-18 18:04:58,LUM-101,27.79,79.76,143.53,1.473,48.09,70.86,98.2,0.2400000000000091,51.970000000000006,79.37033333333333,61.24733333333334,127.97
2026-09-18 18:05:08,LUM-101,27.81,79.67,132.05,1.209,48.13,58.2,80.6,-0.09000000000000341,51.86,79.38866666666667,61.164,126.99
2026-09-18 18:05:18,LUM-101,27.9,79.63,132.8,1.233,47.91,59.07,82.2,-0.04000000000000625,51.73,79.40866666666668,61.275666666666666,144.62
2026-09-18 18:05:28,LUM-101,27.88,79.49,128.08,1.124,48.05,53.99,74.9,-0.14000000000000057,51.61,79.41799999999999,60.87566666666667,126.85
2026-09-18 18:05:38,LUM-101,27.96,79.55,137.02,1.329,48.04,63.86,88.6,0.060000000000002274,51.589999999999996,79.42833333333333,60.90133333333333,126.47
2026-09-18 18:05:48,LUM-101,27.8,79.39,129.95,1.167,48.16,56.18,77.8,-0.1599999999999966,51.59,79.442,61.074666666666666,130.73
2026-09-18 18:05:58,LUM-101,27.89,79.36,133.88,1.259,48.1,60.57,84.0,-0.030000000000001137,51.47,79.45,60.962333333333326,141.98
2026-09-18 18:06:08,LUM-101,27.98,79.31,132.86,1.242,47.91,59.51,82.8,-0.04999999999999716,51.33,79.45933333333333,61.09066666666667,137.39
2026-09-18 18:06:18,LUM-101,27.83,79.53,142.43,1.458,47.92,69.88,97.2,0.21999999999999886,51.7,79.47999999999999,61.52366666666667,129.34
2026-09-18 18:06:28,LUM-101,27.99,79.4,128.55,1.136,48.08,54.61,75.7,-0.12999999999999545,51.41000000000001,79.48700000000001,60.98766666666666,138.62
2026-09-18 18:06:38,LUM-101,27.8,79.71,143.63,1.476,48.13,71.02,98.4,0.30999999999998806,51.91,79.51133333333334,61.63133333333333,131.21
2026-09-18 18:06:48,LUM-101,27.84,79.93,141.02,1.414,47.99,67.88,94.3,0.22000000000001307,52.09,79.53466666666668,61.61933333333333,142.78
2026-09-18 18:06:58,LUM-101,27.9,80.06,139.04,1.365,48.03,65.53,91.0,0.12999999999999545,52.160000000000004,79.55566666666667,61.562333333333335,139.35
2026-09-18 18:07:08,LUM-101,27.83,80.15,138.29,1.344,48.07,64.61,89.6,0.09000000000000341,52.32000000000001,79.58666666666666,61.974333333333334,144.05
2026-09-18 18:07:18,LUM-101,27.91,79.88,125.79,1.061,48.08,51.02,70.7,-0.27000000000001023,51.97,79.60533333333333,61.53933333333334,140.02
2026-09-18 18:07:28,LUM-101,27.92,80.02,140.6,1.404,47.95,67.32,93.6,0.14000000000000057,52.099999999999994,79.62133333333333,61.552666666666674,138.37
2026-09-18 18:07:38,LUM-101,27.8,79.89,129.55,1.145,48.19,55.18,76.4,-0.12999999999999545,52.09,79.62733333333334,61.117666666666665,130.2
2026-09-18 18:07:48,LUM-101,27.97,80.19,144.64,1.488,48.13,71.61,99.2,0.29999999999999716,52.22,79.63666666666667,61.275666666666666,134.93
2026-09-18 18:07:58,LUM-101,27.89,80.41,141.61,1.417,47.98,68.0,94.5,0.21999999999999886,52.519999999999996,79.65766666666667,61.609,143.17
2026-09-18 18:08:08,LUM-101,27.92,80.5,139.84,1.376,47.91,65.93,91.7,0.09000000000000341,52.58,79.68733333333334,62.00033333333333,133.66
2026-09-18 18:08:18,LUM-101,27.8,80.33,131.36,1.185,47.84,56.69,79.0,-0.1700000000000017,52.53,79.71566666666668,61.98966666666666,131.39
2026-09-18 18:08:28,LUM-101,27.86,80.6,144.47,1.477,48.04,70.97,98.5,0.269999999999996,52.739999999999995,79.75633333333333,62.40266666666666,128.16
2026-09-18 18:08:38,LUM-101,27.88,80.76,140.95,1.391,48.09,66.88,92.7,0.1600000000000108,52.88000000000001,79.80366666666667,62.650333333333336,126.29
2026-09-18 18:08:48,LUM-101,27.89,80.57,130.36,1.154,47.94,55.32,76.9,-0.19000000000001194,52.67999999999999,79.83733333333333,62.22566666666667,132.42
2026-09-18 18:08:58,LUM-101,27.84,80.59,137.91,1.328,47.97,63.69,88.5,0.020000000000010232,52.75,79.86866666666667,62.22866666666667,131.69
2026-09-18 18:09:08,LUM-101,27.83,80.77,143.69,1.462,47.82,69.91,97.5,0.1799999999999926,52.94,79.90433333333334,62.48633333333333,134.85
2026-09-18 18:09:18,LUM-101,27.84,80.77,137.37,1.315,47.84,62.89,87.6,0.0,52.92999999999999,79.95166666666667,62.90433333333333,144.98
2026-09-18 18:09:28,LUM-101,27.97,80.75,136.79,1.3,47.9,62.26,86.7,-0.01999999999999602,52.78,80.001,63.035333333333334,130.39
2026-09-18 18:09:38,LUM-101,27.85,80.78,137.01,1.305,47.87,62.47,87.0,0.030000000000001137,52.93,80.04233333333333,62.833333333333336,125.7
2026-09-18 18:09:48,LUM-101,27.83,81.03,145.48,1.488,48.12,71.61,99.2,0.25,53.2,80.09266666666666,63.25066666666667,135.34
2026-09-18 18:09:58,LUM-101,27.87,81.07,138.43,1.327,48.04,63.73,88.4,0.03999999999999204,53.19999999999999,80.13633333333334,63.013,133.58
2026-09-18 18:10:08,LUM-101,27.94,81.05,135.32,1.261,47.82,60.3,84.1,-0.01999999999999602,53.11,80.18233333333333,63.08299999999999,130.99
2026-09-18 18:10:18,LUM-101,27.93,81.07,138.58,1.335,47.89,63.91,89.0,0.01999999999999602,53.13999999999999,80.23033333333333,63.24433333333333,132.98
2026-09-18 18:10:28,LUM-101,27.9,81.26,144.56,1.46,48.17,70.34,97.3,0.19000000000001194,53.36000000000001,80.28933333333333,63.789333333333325,127.2
2026-09-18 18:10:38,LUM-101,27.9,81.0,127.97,1.091,47.83,52.19,72.7,-0.2600000000000051,53.1,80.33766666666665,63.400333333333336,134.13
2026-09-18 18:10:48,LUM-101,27.95,81.09,140.44,1.376,47.95,65.95,91.7,0.09000000000000341,53.14,80.39433333333334,63.726,135.74
2026-09-18 18:10:58,LUM-101,27.97,81.27,143.44,1.436,48.12,69.08,95.7,0.1799999999999926,53.3,80.458,64.00966666666666,126.33
2026-09-18 18:11:08,LUM-101,27.84,81.13,132.3,1.184,48.01,56.86,78.9,-0.14000000000000057,53.28999999999999,80.51866666666666,63.92133333333334,128.58
2026-09-18 18:11:18,LUM-101,27.96,80.98,131.86,1.181,47.89,56.54,78.7,-0.14999999999999147,53.02,80.56700000000001,63.47666666666667,127.42
2026-09-18 18:11:28,LUM-101,27.9,80.92,135.53,1.269,47.82,60.67,84.6,-0.060000000000002274,53.02,80.61766666666668,63.67866666666667,138.04
2026-09-18 18:11:38,LUM-101,27.84,80.77,131.16,1.165,48.07,55.99,77.7,-0.15000000000000568,52.92999999999999,80.653,63.17766666666667,138.7
2026-09-18 18:11:48,LUM-101,27.94,80.71,135.86,1.276,48.04,61.28,85.0,-0.060000000000002274,52.769999999999996,80.679,62.95766666666667,135.15
2026-09-18 18:11:58,LUM-101,27.83,80.93,143.06,1.442,47.88,69.04,96.1,0.22000000000001307,53.10000000000001,80.708,63.074666666666666,128.2
2026-09-18 18:12:08,LUM-101,27.89,81.05,139.98,1.364,47.99,65.48,91.0,0.11999999999999034,53.16,80.73800000000001,63.10366666666667,126.23
2026-09-18 18:12:18,LUM-101,27.93,81.13,139.83,1.361,47.93,65.22,90.7,0.0799999999999983,53.199999999999996,80.77966666666666,63.577,134.83
